This file contains the upward spectral flux (per wavelength) at each interface. 
Spectral fluxes given in [erg s^-1 cm^-3].
bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_up[0]   F_up[1]   F_up[2]   F_up[3]   F_up[4]   F_up[5]   F_up[6]   F_up[7]   F_up[8]   F_up[9]   F_up[10]   F_up[11]   F_up[12]   F_up[13]   F_up[14]   F_up[15]   F_up[16]   F_up[17]   F_up[18]   F_up[19]   F_up[20]   F_up[21]   F_up[22]   F_up[23]   F_up[24]   F_up[25]   F_up[26]   F_up[27]   F_up[28]   F_up[29]   F_up[30]   F_up[31]   F_up[32]   F_up[33]   F_up[34]   F_up[35]   F_up[36]   F_up[37]   F_up[38]   F_up[39]   F_up[40]   F_up[41]   F_up[42]   F_up[43]   F_up[44]   F_up[45]   F_up[46]   F_up[47]   F_up[48]   F_up[49]   F_up[50]   F_up[51]   F_up[52]   F_up[53]   F_up[54]   F_up[55]   F_up[56]   F_up[57]   F_up[58]   F_up[59]   F_up[60]   F_up[61]   F_up[62]   F_up[63]   F_up[64]   F_up[65]   F_up[66]   F_up[67]   F_up[68]   F_up[69]   F_up[70]   F_up[71]   F_up[72]   F_up[73]   F_up[74]   F_up[75]   F_up[76]   F_up[77]   F_up[78]   F_up[79]   F_up[80]   F_up[81]   F_up[82]   F_up[83]   F_up[84]   F_up[85]   F_up[86]   F_up[87]   F_up[88]   F_up[89]   F_up[90]   F_up[91]   F_up[92]   F_up[93]   F_up[94]   F_up[95]   F_up[96]   
38      10.372251         9.50606772           1.90604318         5.17285819e+09  4.72049724e+09  4.28578333e+09  3.88076582e+09  3.50434576e+09  3.15546000e+09  2.83301602e+09  2.53596259e+09  2.26323332e+09  2.01376523e+09  1.78646585e+09  1.58025087e+09  1.39401706e+09  1.22663428e+09  1.07697876e+09  9.43891819e+08  8.26219729e+08  7.22797449e+08  6.32473007e+08  5.54081309e+08  4.86494391e+08  4.28956877e+08  3.81728344e+08  3.43264653e+08  3.12053766e+08  2.86804516e+08  2.66422708e+08  2.49997983e+08  2.36775320e+08  2.26137993e+08  2.17583103e+08  2.10703310e+08  2.05170996e+08  2.00721076e+08  1.97141447e+08  1.94261088e+08  1.91943065e+08  1.90077158e+08  1.88574907e+08  1.87365323e+08  1.86391149e+08  1.85606583e+08  1.84974609e+08  1.84465525e+08  1.84055407e+08  1.83724983e+08  1.83458775e+08  1.83244274e+08  1.83071449e+08  1.82932188e+08  1.82819974e+08  1.82729556e+08  1.82656695e+08  1.82597986e+08  1.82550675e+08  1.82512552e+08  1.82481832e+08  1.82457076e+08  1.82437128e+08  1.82421052e+08  1.82408098e+08  1.82397659e+08  1.82389247e+08  1.82382469e+08  1.82377006e+08  1.82372604e+08  1.82369057e+08  1.82366198e+08  1.82363895e+08  1.82362039e+08  1.82360543e+08  1.82359337e+08  1.82358366e+08  1.82357583e+08  1.82356952e+08  1.82356444e+08  1.82356034e+08  1.82355704e+08  1.82355438e+08  1.82355224e+08  1.82355051e+08  1.82354912e+08  1.82354800e+08  1.82354710e+08  1.82354637e+08  1.82354578e+08  1.82354531e+08  1.82354493e+08  1.82354462e+08  1.82354437e+08  1.82354417e+08  1.82354401e+08  1.82354388e+08  1.82354378e+08  1.82354369e+08  1.82354362e+08  1.82354357e+08  
39      12.4519708        11.4121109           2.28822019         3.06738747e+09  2.82770819e+09  2.59563761e+09  2.37762960e+09  2.17321585e+09  1.98195032e+09  1.80338194e+09  1.63708402e+09  1.48263329e+09  1.33960990e+09  1.20758818e+09  1.08615001e+09  9.74867179e+08  8.73303282e+08  7.81020157e+08  6.97560900e+08  6.22463666e+08  5.55250643e+08  4.95437536e+08  4.42516782e+08  3.95983949e+08  3.55582764e+08  3.21804334e+08  2.93809654e+08  2.70720425e+08  2.51760863e+08  2.36249453e+08  2.23599466e+08  2.13308531e+08  2.04954505e+08  1.98183764e+08  1.92703059e+08  1.88271397e+08  1.84690363e+08  1.81798685e+08  1.79464577e+08  1.77581278e+08  1.76062119e+08  1.74836900e+08  1.73848994e+08  1.73052461e+08  1.72410356e+08  1.71892742e+08  1.71475524e+08  1.71139250e+08  1.70868214e+08  1.70649784e+08  1.70473735e+08  1.70331862e+08  1.70217523e+08  1.70125380e+08  1.70051125e+08  1.69991284e+08  1.69943062e+08  1.69904200e+08  1.69872884e+08  1.69847647e+08  1.69827310e+08  1.69810922e+08  1.69797714e+08  1.69787072e+08  1.69778496e+08  1.69771585e+08  1.69766015e+08  1.69761527e+08  1.69757911e+08  1.69754996e+08  1.69752648e+08  1.69750755e+08  1.69749230e+08  1.69748001e+08  1.69747011e+08  1.69746213e+08  1.69745569e+08  1.69745051e+08  1.69744633e+08  1.69744297e+08  1.69744026e+08  1.69743807e+08  1.69743631e+08  1.69743489e+08  1.69743375e+08  1.69743283e+08  1.69743208e+08  1.69743148e+08  1.69743100e+08  1.69743061e+08  1.69743030e+08  1.69743005e+08  1.69742984e+08  1.69742968e+08  1.69742955e+08  1.69742944e+08  1.69742936e+08  1.69742929e+08  1.69742923e+08  1.69742919e+08  
40      14.9486913        13.7003311           2.74702678         1.74654598e+09  1.62308635e+09  1.50289790e+09  1.38932028e+09  1.28214366e+09  1.18117071e+09  1.08620563e+09  9.97066254e+08  9.13577187e+08  8.35565999e+08  7.62862376e+08  6.95302533e+08  6.32719103e+08  5.74945475e+08  5.21814264e+08  4.73151674e+08  4.28781311e+08  3.88517840e+08  3.52170134e+08  3.19531598e+08  2.90393172e+08  2.64703882e+08  2.42913640e+08  2.24603617e+08  2.09305123e+08  1.96592089e+08  1.86078134e+08  1.77420358e+08  1.70316782e+08  1.64507281e+08  1.59768710e+08  1.55912172e+08  1.52779442e+08  1.50238289e+08  1.48179757e+08  1.46513772e+08  1.45166614e+08  1.44078012e+08  1.43198745e+08  1.42488945e+08  1.41916102e+08  1.41453950e+08  1.41081159e+08  1.40780518e+08  1.40538104e+08  1.40342654e+08  1.40185096e+08  1.40058083e+08  1.39955708e+08  1.39873190e+08  1.39806683e+08  1.39753083e+08  1.39709884e+08  1.39675071e+08  1.39647013e+08  1.39624402e+08  1.39606181e+08  1.39591496e+08  1.39579663e+08  1.39570126e+08  1.39562442e+08  1.39556248e+08  1.39551258e+08  1.39547236e+08  1.39543995e+08  1.39541384e+08  1.39539279e+08  1.39537583e+08  1.39536217e+08  1.39535115e+08  1.39534228e+08  1.39533513e+08  1.39532936e+08  1.39532472e+08  1.39532098e+08  1.39531796e+08  1.39531553e+08  1.39531357e+08  1.39531199e+08  1.39531072e+08  1.39530970e+08  1.39530887e+08  1.39530821e+08  1.39530767e+08  1.39530724e+08  1.39530689e+08  1.39530661e+08  1.39530638e+08  1.39530620e+08  1.39530605e+08  1.39530593e+08  1.39530584e+08  1.39530576e+08  1.39530570e+08  1.39530565e+08  1.39530561e+08  1.39530558e+08  
41      17.9460244        16.4473579           3.29782778         9.62944977e+08  9.00617888e+08  8.39708497e+08  7.81905500e+08  7.27111300e+08  6.75234883e+08  6.26187402e+08  5.79887211e+08  5.36257953e+08  4.95225226e+08  4.56717776e+08  4.20668873e+08  3.87010851e+08  3.55678891e+08  3.26608301e+08  2.99733260e+08  2.74987423e+08  2.52300641e+08  2.31599841e+08  2.12803901e+08  1.95829914e+08  1.80690080e+08  1.67705811e+08  1.56679025e+08  1.47373133e+08  1.39567874e+08  1.33057980e+08  1.27656450e+08  1.23194590e+08  1.19524013e+08  1.16514825e+08  1.14055140e+08  1.12049711e+08  1.10417951e+08  1.09092689e+08  1.08017861e+08  1.07147187e+08  1.06442610e+08  1.05872838e+08  1.05412440e+08  1.05040590e+08  1.04740397e+08  1.04498120e+08  1.04302653e+08  1.04144988e+08  1.04017834e+08  1.03915310e+08  1.03832647e+08  1.03766010e+08  1.03712291e+08  1.03668992e+08  1.03634094e+08  1.03605965e+08  1.03583295e+08  1.03565024e+08  1.03550300e+08  1.03538433e+08  1.03528870e+08  1.03521163e+08  1.03514952e+08  1.03509948e+08  1.03505914e+08  1.03502664e+08  1.03500045e+08  1.03497934e+08  1.03496233e+08  1.03494862e+08  1.03493758e+08  1.03492868e+08  1.03492150e+08  1.03491572e+08  1.03491106e+08  1.03490731e+08  1.03490429e+08  1.03490185e+08  1.03489988e+08  1.03489830e+08  1.03489703e+08  1.03489600e+08  1.03489517e+08  1.03489450e+08  1.03489396e+08  1.03489353e+08  1.03489318e+08  1.03489290e+08  1.03489267e+08  1.03489249e+08  1.03489234e+08  1.03489222e+08  1.03489213e+08  1.03489205e+08  1.03489199e+08  1.03489194e+08  1.03489190e+08  1.03489187e+08  1.03489184e+08  1.03489182e+08  
42      21.5443469        19.7451857           3.95906882         5.17472400e+08  4.86452558e+08  4.56055904e+08  4.27123137e+08  3.99607861e+08  3.73466988e+08  3.48658973e+08  3.25145917e+08  3.02893200e+08  2.81867312e+08  2.62037073e+08  2.43374018e+08  2.25849567e+08  2.09437568e+08  1.94112205e+08  1.79848078e+08  1.66620007e+08  1.54401431e+08  1.43164594e+08  1.32877962e+08  1.23509239e+08  1.15080312e+08  1.07791712e+08  1.01552466e+08  9.62470239e+07  9.17657262e+07  8.80040288e+07  8.48645904e+07  8.22578388e+07  8.01036259e+07  7.83306206e+07  7.68765076e+07  7.56875326e+07  7.47177657e+07  7.39285662e+07  7.32874348e+07  7.27673589e+07  7.23460244e+07  7.20049810e+07  7.17291960e+07  7.15063182e+07  7.13262969e+07  7.11809470e+07  7.10636401e+07  7.09689951e+07  7.08926492e+07  7.08310810e+07  7.07814326e+07  7.07414054e+07  7.07091355e+07  7.06831226e+07  7.06621554e+07  7.06452546e+07  7.06316336e+07  7.06206548e+07  7.06118070e+07  7.06046763e+07  7.05989296e+07  7.05942984e+07  7.05905660e+07  7.05875584e+07  7.05851346e+07  7.05831813e+07  7.05816073e+07  7.05803388e+07  7.05793166e+07  7.05784929e+07  7.05778291e+07  7.05772942e+07  7.05768631e+07  7.05765157e+07  7.05762358e+07  7.05760102e+07  7.05758284e+07  7.05756819e+07  7.05755639e+07  7.05754688e+07  7.05753921e+07  7.05753303e+07  7.05752806e+07  7.05752404e+07  7.05752081e+07  7.05751821e+07  7.05751611e+07  7.05751442e+07  7.05751305e+07  7.05751195e+07  7.05751107e+07  7.05751036e+07  7.05750978e+07  7.05750932e+07  7.05750894e+07  7.05750864e+07  7.05750840e+07  7.05750821e+07  7.05750805e+07  7.05750792e+07  
43      25.8641621        23.7042545           4.75289403         2.72442928e+08  2.57158601e+08  2.42152752e+08  2.27839529e+08  2.14196633e+08  2.01203394e+08  1.88840049e+08  1.77088634e+08  1.65933021e+08  1.55357659e+08  1.45348414e+08  1.35892649e+08  1.26977792e+08  1.18592850e+08  1.10727103e+08  1.03370428e+08  9.65130245e+07  9.01446555e+07  8.42546486e+07  7.88306386e+07  7.38600175e+07  6.93596840e+07  6.54446276e+07  6.20735408e+07  5.91909510e+07  5.67434166e+07  5.46790461e+07  5.29486655e+07  5.15063038e+07  5.03102684e+07  4.93229634e+07  4.85111792e+07  4.78459686e+07  4.73024093e+07  4.68593822e+07  4.64990191e+07  4.62063887e+07  4.59691141e+07  4.57769170e+07  4.56214070e+07  4.54956724e+07  4.53940750e+07  4.53120187e+07  4.52457770e+07  4.51923213e+07  4.51491940e+07  4.51144099e+07  4.50863572e+07  4.50637388e+07  4.50455027e+07  4.50308016e+07  4.50189516e+07  4.50093995e+07  4.50017007e+07  4.49954953e+07  4.49904942e+07  4.49864636e+07  4.49832153e+07  4.49805975e+07  4.49784877e+07  4.49767876e+07  4.49754175e+07  4.49743134e+07  4.49734236e+07  4.49727066e+07  4.49721288e+07  4.49716631e+07  4.49712879e+07  4.49709855e+07  4.49707418e+07  4.49705455e+07  4.49703872e+07  4.49702597e+07  4.49701570e+07  4.49700741e+07  4.49700074e+07  4.49699536e+07  4.49699103e+07  4.49698754e+07  4.49698473e+07  4.49698246e+07  4.49698063e+07  4.49697916e+07  4.49697797e+07  4.49697701e+07  4.49697624e+07  4.49697562e+07  4.49697512e+07  4.49697472e+07  4.49697439e+07  4.49697413e+07  4.49697392e+07  4.49697375e+07  4.49697361e+07  4.49697350e+07  4.49697342e+07  4.49697334e+07  
44      31.050135         28.4571485           5.70588758         1.41099368e+08  1.33621114e+08  1.26269309e+08  1.19246513e+08  1.12541962e+08  1.06145684e+08  1.00048195e+08  9.42408912e+07  8.87161362e+07  8.34665843e+07  7.84856717e+07  7.37676218e+07  6.93067305e+07  6.50982011e+07  6.11374105e+07  5.74201730e+07  5.39425446e+07  5.07004665e+07  4.76897351e+07  4.49053983e+07  4.23424548e+07  4.00114228e+07  3.79746839e+07  3.62134767e+07  3.47013634e+07  3.34125802e+07  3.23217488e+07  3.14044869e+07  3.06377196e+07  3.00003026e+07  2.94729760e+07  2.90385831e+07  2.86820496e+07  2.83903228e+07  2.81522815e+07  2.79584739e+07  2.78009698e+07  2.76731789e+07  2.75696100e+07  2.74857747e+07  2.74179681e+07  2.73631621e+07  2.73188869e+07  2.72831379e+07  2.72542850e+07  2.72310039e+07  2.72122249e+07  2.71970788e+07  2.71848660e+07  2.71750189e+07  2.71670803e+07  2.71606811e+07  2.71555226e+07  2.71513650e+07  2.71480137e+07  2.71453128e+07  2.71431360e+07  2.71413817e+07  2.71399678e+07  2.71388284e+07  2.71379102e+07  2.71371702e+07  2.71365739e+07  2.71360933e+07  2.71357061e+07  2.71353940e+07  2.71351425e+07  2.71349398e+07  2.71347765e+07  2.71346449e+07  2.71345388e+07  2.71344534e+07  2.71343845e+07  2.71343290e+07  2.71342843e+07  2.71342482e+07  2.71342192e+07  2.71341958e+07  2.71341769e+07  2.71341617e+07  2.71341495e+07  2.71341396e+07  2.71341317e+07  2.71341253e+07  2.71341201e+07  2.71341159e+07  2.71341126e+07  2.71341099e+07  2.71341077e+07  2.71341059e+07  2.71341045e+07  2.71341034e+07  2.71341025e+07  2.71341017e+07  2.71341011e+07  2.71341007e+07  2.71341003e+07  
45      37.2759372        34.1630361           6.84996401         7.21144340e+07  6.84734321e+07  6.48906598e+07  6.14647044e+07  5.81903637e+07  5.50628179e+07  5.20774998e+07  4.92302682e+07  4.65174762e+07  4.39356198e+07  4.14816054e+07  3.91527405e+07  3.69463811e+07  3.48603721e+07  3.28926560e+07  3.10414408e+07  2.93050824e+07  2.76819180e+07  2.61702412e+07  2.47680134e+07  2.34732019e+07  2.22917294e+07  2.12561972e+07  2.03580280e+07  1.95846436e+07  1.89236809e+07  1.83628280e+07  1.78901317e+07  1.74941752e+07  1.71644155e+07  1.68911769e+07  1.66657860e+07  1.64805768e+07  1.63288834e+07  1.62050031e+07  1.61040735e+07  1.60220025e+07  1.59553833e+07  1.59013702e+07  1.58576348e+07  1.58222524e+07  1.57936478e+07  1.57705353e+07  1.57518712e+07  1.57368057e+07  1.57246485e+07  1.57148415e+07  1.57069313e+07  1.57005527e+07  1.56954095e+07  1.56912631e+07  1.56879206e+07  1.56852261e+07  1.56830543e+07  1.56813037e+07  1.56798929e+07  1.56787558e+07  1.56778394e+07  1.56771008e+07  1.56765056e+07  1.56760259e+07  1.56756394e+07  1.56753279e+07  1.56750768e+07  1.56748745e+07  1.56747115e+07  1.56745801e+07  1.56744743e+07  1.56743890e+07  1.56743202e+07  1.56742648e+07  1.56742202e+07  1.56741842e+07  1.56741552e+07  1.56741318e+07  1.56741130e+07  1.56740978e+07  1.56740856e+07  1.56740758e+07  1.56740678e+07  1.56740614e+07  1.56740563e+07  1.56740521e+07  1.56740488e+07  1.56740461e+07  1.56740439e+07  1.56740421e+07  1.56740407e+07  1.56740396e+07  1.56740387e+07  1.56740379e+07  1.56740373e+07  1.56740369e+07  1.56740365e+07  1.56740362e+07  1.56740359e+07  1.56740357e+07  
46      44.750063         41.0130001           8.22343699         3.64640478e+07  3.46973830e+07  3.29578432e+07  3.12932504e+07  2.97010907e+07  2.81790345e+07  2.67248794e+07  2.53366287e+07  2.40125331e+07  2.27509128e+07  2.15502970e+07  2.04094152e+07  1.93270249e+07  1.83021366e+07  1.73338130e+07  1.64212635e+07  1.55637802e+07  1.47606592e+07  1.40111857e+07  1.33144956e+07  1.26697391e+07  1.20800699e+07  1.15620972e+07  1.11118639e+07  1.07233803e+07  1.03907221e+07  1.01079410e+07  9.86921728e+06  9.66895419e+06  9.50195426e+06  9.36342100e+06  9.24903509e+06  9.15496231e+06  9.07785846e+06  9.01485422e+06  8.96349711e+06  8.92171876e+06  8.88779483e+06  8.86028239e+06  8.83800003e+06  8.81997010e+06  8.80539168e+06  8.79361090e+06  8.78409653e+06  8.77641601e+06  8.77021776e+06  8.76521750e+06  8.76118418e+06  8.75793172e+06  8.75530911e+06  8.75319472e+06  8.75149024e+06  8.75011619e+06  8.74900870e+06  8.74811598e+06  8.74739649e+06  8.74681661e+06  8.74634927e+06  8.74597263e+06  8.74566908e+06  8.74542447e+06  8.74522734e+06  8.74506848e+06  8.74494046e+06  8.74483729e+06  8.74475415e+06  8.74468715e+06  8.74463316e+06  8.74458965e+06  8.74455459e+06  8.74452634e+06  8.74450357e+06  8.74448522e+06  8.74447044e+06  8.74445852e+06  8.74444892e+06  8.74444118e+06  8.74443495e+06  8.74442992e+06  8.74442587e+06  8.74442261e+06  8.74441998e+06  8.74441786e+06  8.74441616e+06  8.74441478e+06  8.74441367e+06  8.74441278e+06  8.74441206e+06  8.74441148e+06  8.74441101e+06  8.74441063e+06  8.74441033e+06  8.74441008e+06  8.74440989e+06  8.74440973e+06  8.74440960e+06  8.74440950e+06  
47      53.7228112        49.2364371           9.87230237         1.82779265e+07  1.74227577e+07  1.65803387e+07  1.57738126e+07  1.50019654e+07  1.42636719e+07  1.35578698e+07  1.28835960e+07  1.22400096e+07  1.16263034e+07  1.10417745e+07  1.04858190e+07  9.95784775e+06  9.45739981e+06  8.98404068e+06  8.53741322e+06  8.11720406e+06  7.72310647e+06  7.35481178e+06  7.01194368e+06  6.69413685e+06  6.40301395e+06  6.14689043e+06  5.92392359e+06  5.73125591e+06  5.56604800e+06  5.42543204e+06  5.30658620e+06  5.20678337e+06  5.12348062e+06  5.05432184e+06  4.99717830e+06  4.95015444e+06  4.91159335e+06  4.88007040e+06  4.85436583e+06  4.83344932e+06  4.81646112e+06  4.80268084e+06  4.79151837e+06  4.78248503e+06  4.77518014e+06  4.76927655e+06  4.76450837e+06  4.76065901e+06  4.75755240e+06  4.75504614e+06  4.75302448e+06  4.75139418e+06  4.75007956e+06  4.74901968e+06  4.74816526e+06  4.74747648e+06  4.74692131e+06  4.74647380e+06  4.74611313e+06  4.74582244e+06  4.74558816e+06  4.74539935e+06  4.74524718e+06  4.74512456e+06  4.74502573e+06  4.74494610e+06  4.74488192e+06  4.74483020e+06  4.74478852e+06  4.74475494e+06  4.74472787e+06  4.74470606e+06  4.74468848e+06  4.74467432e+06  4.74466291e+06  4.74465371e+06  4.74464630e+06  4.74464032e+06  4.74463551e+06  4.74463163e+06  4.74462851e+06  4.74462599e+06  4.74462396e+06  4.74462232e+06  4.74462100e+06  4.74461994e+06  4.74461909e+06  4.74461840e+06  4.74461784e+06  4.74461739e+06  4.74461703e+06  4.74461674e+06  4.74461651e+06  4.74461632e+06  4.74461617e+06  4.74461604e+06  4.74461594e+06  4.74461586e+06  4.74461580e+06  4.74461575e+06  
48      64.4946677        59.1087394           11.8517785         9.09719114e+06  8.68392557e+06  8.27669353e+06  7.88667717e+06  7.51329066e+06  7.15599078e+06  6.81426534e+06  6.48764985e+06  6.17573973e+06  5.87814654e+06  5.59453349e+06  5.32461218e+06  5.06810177e+06  4.82478522e+06  4.59445876e+06  4.37695814e+06  4.17214151e+06  3.97987186e+06  3.80001242e+06  3.63239532e+06  3.47685948e+06  3.33422181e+06  3.20859557e+06  3.09911571e+06  3.00441619e+06  2.92313524e+06  2.85389150e+06  2.79532021e+06  2.74609778e+06  2.70498638e+06  2.67083587e+06  2.64260465e+06  2.61936315e+06  2.60029758e+06  2.58470718e+06  2.57199124e+06  2.56164177e+06  2.55323461e+06  2.54641402e+06  2.54088850e+06  2.53641650e+06  2.53279990e+06  2.52987689e+06  2.52751593e+06  2.52560984e+06  2.52407149e+06  2.52283039e+06  2.52182925e+06  2.52102189e+06  2.52037087e+06  2.51984598e+06  2.51942285e+06  2.51908174e+06  2.51880679e+06  2.51858517e+06  2.51840655e+06  2.51826258e+06  2.51814656e+06  2.51805305e+06  2.51797769e+06  2.51791696e+06  2.51786802e+06  2.51782858e+06  2.51779679e+06  2.51777118e+06  2.51775054e+06  2.51773390e+06  2.51772050e+06  2.51770970e+06  2.51770099e+06  2.51769398e+06  2.51768833e+06  2.51768377e+06  2.51768010e+06  2.51767714e+06  2.51767476e+06  2.51767284e+06  2.51767129e+06  2.51767004e+06  2.51766904e+06  2.51766823e+06  2.51766757e+06  2.51766705e+06  2.51766662e+06  2.51766628e+06  2.51766601e+06  2.51766578e+06  2.51766561e+06  2.51766546e+06  2.51766535e+06  2.51766525e+06  2.51766518e+06  2.51766512e+06  2.51766507e+06  2.51766503e+06  2.51766500e+06  2.51766497e+06  
49      77.4263683        70.960518            14.2281556         4.50161059e+06  4.30212753e+06  4.10551396e+06  3.91716681e+06  3.73680354e+06  3.56416212e+06  3.39899564e+06  3.24108015e+06  3.09022091e+06  2.94623094e+06  2.80894856e+06  2.67823565e+06  2.55395789e+06  2.43601235e+06  2.32430269e+06  2.21875237e+06  2.11929606e+06  2.02587134e+06  1.93841632e+06  1.85685462e+06  1.78111367e+06  1.71159889e+06  1.65032804e+06  1.59689233e+06  1.55063757e+06  1.51091011e+06  1.47704486e+06  1.44838281e+06  1.42428322e+06  1.40414565e+06  1.38741105e+06  1.37357229e+06  1.36217609e+06  1.35282516e+06  1.34517707e+06  1.33893799e+06  1.33385928e+06  1.32973321e+06  1.32638547e+06  1.32367316e+06  1.32147785e+06  1.31970237e+06  1.31826732e+06  1.31710816e+06  1.31617231e+06  1.31541699e+06  1.31480761e+06  1.31431604e+06  1.31391962e+06  1.31359996e+06  1.31334223e+06  1.31313446e+06  1.31296696e+06  1.31283196e+06  1.31272313e+06  1.31263542e+06  1.31256473e+06  1.31250776e+06  1.31246184e+06  1.31242484e+06  1.31239502e+06  1.31237098e+06  1.31235162e+06  1.31233601e+06  1.31232343e+06  1.31231330e+06  1.31230513e+06  1.31229855e+06  1.31229324e+06  1.31228897e+06  1.31228553e+06  1.31228275e+06  1.31228051e+06  1.31227871e+06  1.31227726e+06  1.31227609e+06  1.31227514e+06  1.31227438e+06  1.31227377e+06  1.31227328e+06  1.31227288e+06  1.31227256e+06  1.31227230e+06  1.31227209e+06  1.31227193e+06  1.31227179e+06  1.31227168e+06  1.31227159e+06  1.31227152e+06  1.31227147e+06  1.31227142e+06  1.31227138e+06  1.31227135e+06  1.31227133e+06  1.31227131e+06  1.31227129e+06  1.31227128e+06  
50      92.950979         85.1886736           17.0810155         2.21698357e+06  2.12077028e+06  2.02592661e+06  1.93505533e+06  1.84802025e+06  1.76469504e+06  1.68496069e+06  1.60870929e+06  1.53584707e+06  1.46628402e+06  1.39994243e+06  1.33675603e+06  1.27666045e+06  1.21960664e+06  1.16554880e+06  1.11445090e+06  1.06628248e+06  1.02101467e+06  9.78618983e+05  9.39060139e+05  9.02304865e+05  8.68552445e+05  8.38787007e+05  8.12814383e+05  7.90320838e+05  7.70992382e+05  7.54508840e+05  7.40552319e+05  7.28813183e+05  7.19000851e+05  7.10844389e+05  7.04097743e+05  6.98540732e+05  6.93980241e+05  6.90249680e+05  6.87206031e+05  6.84728199e+05  6.82714981e+05  6.81081412e+05  6.79757837e+05  6.78686506e+05  6.77820016e+05  6.77119649e+05  6.76553916e+05  6.76097158e+05  6.75728508e+05  6.75431082e+05  6.75191154e+05  6.74997665e+05  6.74841638e+05  6.74715841e+05  6.74614429e+05  6.74532675e+05  6.74466779e+05  6.74413661e+05  6.74370850e+05  6.74336346e+05  6.74308537e+05  6.74286126e+05  6.74268063e+05  6.74253508e+05  6.74241777e+05  6.74232325e+05  6.74224707e+05  6.74218568e+05  6.74213620e+05  6.74209634e+05  6.74206421e+05  6.74203832e+05  6.74201746e+05  6.74200064e+05  6.74198709e+05  6.74197618e+05  6.74196738e+05  6.74196029e+05  6.74195457e+05  6.74194997e+05  6.74194626e+05  6.74194327e+05  6.74194086e+05  6.74193892e+05  6.74193736e+05  6.74193609e+05  6.74193508e+05  6.74193426e+05  6.74193360e+05  6.74193307e+05  6.74193264e+05  6.74193229e+05  6.74193202e+05  6.74193179e+05  6.74193161e+05  6.74193147e+05  6.74193135e+05  6.74193125e+05  6.74193118e+05  6.74193112e+05  
51      111.588399        102.269689           20.5058967         1.08757429e+06  1.04119516e+06  9.95471432e+05  9.51657688e+05  9.09688294e+05  8.69502364e+05  8.31042573e+05  7.94256917e+05  7.59100256e+05  7.25529244e+05  6.93506519e+05  6.63000250e+05  6.33979531e+05  6.06420923e+05  5.80302559e+05  5.55607372e+05  5.32321027e+05  5.10430009e+05  4.89921048e+05  4.70777655e+05  4.52984370e+05  4.36638513e+05  4.22218170e+05  4.09630757e+05  3.98725650e+05  3.89351932e+05  3.81355474e+05  3.74583030e+05  3.68885146e+05  3.64121424e+05  3.60160827e+05  3.56884257e+05  3.54185052e+05  3.51969616e+05  3.50157164e+05  3.48678315e+05  3.47474299e+05  3.46495990e+05  3.45702129e+05  3.45058890e+05  3.44538221e+05  3.44117095e+05  3.43776698e+05  3.43501733e+05  3.43279731e+05  3.43100550e+05  3.42955986e+05  3.42839368e+05  3.42745321e+05  3.42669483e+05  3.42608338e+05  3.42559046e+05  3.42519308e+05  3.42487278e+05  3.42461460e+05  3.42440651e+05  3.42423879e+05  3.42410362e+05  3.42399469e+05  3.42390689e+05  3.42383614e+05  3.42377913e+05  3.42373318e+05  3.42369615e+05  3.42366631e+05  3.42364226e+05  3.42362288e+05  3.42360727e+05  3.42359468e+05  3.42358454e+05  3.42357637e+05  3.42356979e+05  3.42356448e+05  3.42356020e+05  3.42355676e+05  3.42355398e+05  3.42355174e+05  3.42354994e+05  3.42354848e+05  3.42354731e+05  3.42354637e+05  3.42354561e+05  3.42354500e+05  3.42354450e+05  3.42354410e+05  3.42354378e+05  3.42354353e+05  3.42354332e+05  3.42354315e+05  3.42354301e+05  3.42354291e+05  3.42354282e+05  3.42354275e+05  3.42354269e+05  3.42354264e+05  3.42354261e+05  3.42354258e+05  
