This file contains the upward spectral flux (per wavelength) at each interface. 
Spectral fluxes given in [erg s^-1 cm^-3].
bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_up[0]   F_up[1]   F_up[2]   F_up[3]   F_up[4]   F_up[5]   F_up[6]   F_up[7]   F_up[8]   F_up[9]   F_up[10]   F_up[11]   F_up[12]   F_up[13]   F_up[14]   F_up[15]   F_up[16]   F_up[17]   F_up[18]   F_up[19]   F_up[20]   F_up[21]   F_up[22]   F_up[23]   F_up[24]   F_up[25]   F_up[26]   F_up[27]   F_up[28]   F_up[29]   F_up[30]   F_up[31]   F_up[32]   F_up[33]   F_up[34]   F_up[35]   F_up[36]   F_up[37]   F_up[38]   F_up[39]   F_up[40]   F_up[41]   F_up[42]   F_up[43]   F_up[44]   F_up[45]   F_up[46]   F_up[47]   F_up[48]   F_up[49]   F_up[50]   F_up[51]   F_up[52]   F_up[53]   F_up[54]   F_up[55]   F_up[56]   F_up[57]   F_up[58]   F_up[59]   F_up[60]   F_up[61]   F_up[62]   F_up[63]   F_up[64]   F_up[65]   F_up[66]   F_up[67]   F_up[68]   F_up[69]   F_up[70]   F_up[71]   F_up[72]   F_up[73]   F_up[74]   F_up[75]   F_up[76]   F_up[77]   F_up[78]   F_up[79]   F_up[80]   F_up[81]   F_up[82]   F_up[83]   F_up[84]   F_up[85]   F_up[86]   F_up[87]   F_up[88]   F_up[89]   F_up[90]   F_up[91]   F_up[92]   F_up[93]   F_up[94]   F_up[95]   F_up[96]   
24      0.803085722       0.7360203            0.147578001        2.63228419e+05  1.60545394e+05  5.79266273e+04  2.00438379e+04  6.64849748e+03  2.11101033e+03  6.39373983e+02  1.84381223e+02  5.06077038e+01  1.32260158e+01  3.28995740e+00  7.86253265e-01  1.83045555e-01  4.24405623e-02  1.00794621e-02  2.54623424e-03  7.14630058e-04  2.32041516e-04  8.92704464e-05  4.05905737e-05  2.13988100e-05  1.27597089e-05  8.41043617e-06  6.01075304e-06  4.58521923e-06  3.68658432e-06  3.09226002e-06  2.68383921e-06  2.39429593e-06  2.18386758e-06  2.02783088e-06  1.91023692e-06  1.82046217e-06  1.75119152e-06  1.69729693e-06  1.65507303e-06  1.62181339e-06  1.59549861e-06  1.57460330e-06  1.55796569e-06  1.54468518e-06  1.53406633e-06  1.52556189e-06  1.51874305e-06  1.51327044e-06  1.50887455e-06  1.50534177e-06  1.50250066e-06  1.50021521e-06  1.49837595e-06  1.49689544e-06  1.49570348e-06  1.49474360e-06  1.49397061e-06  1.49334793e-06  1.49284636e-06  1.49244229e-06  1.49211675e-06  1.49185448e-06  1.49164315e-06  1.49147289e-06  1.49133569e-06  1.49122514e-06  1.49113606e-06  1.49106427e-06  1.49100644e-06  1.49095982e-06  1.49092227e-06  1.49089200e-06  1.49086761e-06  1.49084796e-06  1.49083212e-06  1.49081936e-06  1.49080908e-06  1.49080079e-06  1.49079411e-06  1.49078873e-06  1.49078439e-06  1.49078090e-06  1.49077808e-06  1.49077581e-06  1.49077398e-06  1.49077251e-06  1.49077132e-06  1.49077036e-06  1.49076959e-06  1.49076897e-06  1.49076847e-06  1.49076807e-06  1.49076774e-06  1.49076748e-06  1.49076727e-06  1.49076710e-06  1.49076696e-06  1.49076685e-06  1.49076676e-06  1.49076669e-06  
25      0.96411088        0.883598301          0.177168579        5.72845972e+06  3.78349404e+06  1.60891845e+06  6.60671607e+05  2.61831395e+05  1.00027103e+05  3.67371079e+04  1.29514207e+04  4.38066077e+03  1.42168644e+03  4.42508856e+02  1.32958218e+02  3.89333632e+01  1.12803939e+01  3.29510409e+00  9.95101076e-01  3.20365345e-01  1.13697263e-01  4.58184709e-02  2.12296445e-02  1.12586739e-02  6.72338014e-03  4.43329121e-03  3.16865467e-03  2.41721516e-03  1.94348700e-03  1.63017436e-03  1.41486406e-03  1.26222303e-03  1.15128963e-03  1.06903034e-03  1.00703725e-03  9.59709870e-04  9.23191821e-04  8.94779714e-04  8.72520148e-04  8.54986356e-04  8.41113754e-04  8.30098180e-04  8.21327174e-04  8.14325969e-04  8.08727930e-04  8.04244566e-04  8.00649816e-04  7.97764770e-04  7.95447343e-04  7.93584940e-04  7.92087163e-04  7.90882321e-04  7.89912700e-04  7.89132206e-04  7.88503832e-04  7.87997801e-04  7.87590298e-04  7.87262034e-04  7.86997619e-04  7.86784599e-04  7.86612980e-04  7.86474715e-04  7.86363307e-04  7.86273550e-04  7.86201221e-04  7.86142942e-04  7.86095980e-04  7.86058138e-04  7.86027647e-04  7.86003074e-04  7.85983275e-04  7.85967320e-04  7.85954462e-04  7.85944101e-04  7.85935752e-04  7.85929024e-04  7.85923603e-04  7.85919234e-04  7.85915713e-04  7.85912876e-04  7.85910590e-04  7.85908747e-04  7.85907263e-04  7.85906066e-04  7.85905102e-04  7.85904325e-04  7.85903699e-04  7.85903195e-04  7.85902788e-04  7.85902461e-04  7.85902197e-04  7.85901984e-04  7.85901812e-04  7.85901674e-04  7.85901563e-04  7.85901473e-04  7.85901401e-04  7.85901343e-04  7.85901296e-04  7.85901258e-04  
26      1.15742288        1.06076688           0.212692307        6.54776464e+07  4.62367442e+07  2.25686778e+07  1.06979989e+07  4.92191106e+06  2.19559882e+06  9.47671946e+05  3.95270148e+05  1.59229475e+05  6.19442648e+04  2.32626606e+04  8.47245560e+03  3.01298960e+03  1.05750037e+03  3.71083786e+02  1.32417761e+02  4.90728229e+01  1.93588423e+01  8.34944375e+00  4.00989302e+00  2.15928691e+00  1.29630994e+00  8.56277852e-01  6.12358621e-01  4.67220504e-01  3.75674833e-01  3.15117331e-01  2.73498941e-01  2.43993386e-01  2.22549672e-01  2.06648652e-01  1.94665130e-01  1.85516539e-01  1.78457434e-01  1.72965242e-01  1.68662363e-01  1.65272999e-01  1.62591359e-01  1.60461996e-01  1.58766519e-01  1.57413152e-01  1.56331025e-01  1.55464369e-01  1.54769487e-01  1.54211793e-01  1.53763824e-01  1.53403812e-01  1.53114285e-01  1.52881383e-01  1.52693951e-01  1.52543077e-01  1.52421610e-01  1.52323791e-01  1.52245019e-01  1.52181564e-01  1.52130451e-01  1.52089274e-01  1.52056099e-01  1.52029372e-01  1.52007836e-01  1.51990486e-01  1.51976504e-01  1.51965238e-01  1.51956160e-01  1.51948845e-01  1.51942951e-01  1.51938201e-01  1.51934374e-01  1.51931290e-01  1.51928804e-01  1.51926801e-01  1.51925188e-01  1.51923887e-01  1.51922839e-01  1.51921994e-01  1.51921314e-01  1.51920765e-01  1.51920324e-01  1.51919967e-01  1.51919680e-01  1.51919449e-01  1.51919263e-01  1.51919113e-01  1.51918992e-01  1.51918894e-01  1.51918815e-01  1.51918752e-01  1.51918701e-01  1.51918660e-01  1.51918627e-01  1.51918600e-01  1.51918579e-01  1.51918561e-01  1.51918547e-01  1.51918536e-01  1.51918527e-01  1.51918520e-01  
27      1.38949549        1.27345919           0.255338828        4.35754901e+08  3.25497933e+08  1.78396469e+08  9.54006210e+07  4.97507890e+07  2.52784895e+07  1.24939912e+07  6.00048128e+06  2.79875799e+06  1.26751314e+06  5.57200711e+05  2.38564815e+05  9.99758163e+04  4.13294831e+04  1.70094730e+04  7.05160439e+03  2.98771082e+03  1.31648077e+03  6.16121914e+02  3.11750796e+02  1.72655651e+02  1.04970276e+02  6.97144934e+01  4.99641427e+01  3.81542778e+01  3.06885868e+01  2.57450512e+01  2.23460402e+01  1.99357811e+01  1.81838947e+01  1.68847589e+01  1.59056588e+01  1.51581712e+01  1.45813998e+01  1.41326517e+01  1.37810769e+01  1.35041417e+01  1.32850322e+01  1.31110476e+01  1.29725144e+01  1.28619342e+01  1.27735162e+01  1.27027038e+01  1.26459267e+01  1.26003589e+01  1.25637563e+01  1.25343406e+01  1.25106840e+01  1.24916541e+01  1.24763394e+01  1.24640119e+01  1.24540871e+01  1.24460946e+01  1.24396583e+01  1.24344735e+01  1.24302972e+01  1.24269327e+01  1.24242220e+01  1.24220382e+01  1.24202786e+01  1.24188609e+01  1.24177185e+01  1.24167980e+01  1.24160563e+01  1.24154586e+01  1.24149770e+01  1.24145889e+01  1.24142762e+01  1.24140242e+01  1.24138211e+01  1.24136574e+01  1.24135256e+01  1.24134193e+01  1.24133337e+01  1.24132647e+01  1.24132091e+01  1.24131643e+01  1.24131281e+01  1.24130990e+01  1.24130756e+01  1.24130567e+01  1.24130415e+01  1.24130292e+01  1.24130193e+01  1.24130113e+01  1.24130049e+01  1.24129998e+01  1.24129956e+01  1.24129922e+01  1.24129895e+01  1.24129873e+01  1.24129856e+01  1.24129842e+01  1.24129830e+01  1.24129821e+01  1.24129814e+01  1.24129808e+01  
28      1.66810054        1.52879802           0.306536321        1.84028440e+09  1.44119689e+09  8.70716334e+08  5.15311959e+08  2.98586598e+08  1.69258475e+08  9.37467870e+07  5.06871701e+07  2.67388509e+07  1.37588937e+07  6.90421755e+06  3.38701896e+06  1.63045768e+06  7.74642625e+05  3.65682995e+05  1.72955493e+05  8.27916348e+04  4.06035292e+04  2.07244941e+04  1.11713601e+04  6.44259146e+03  4.00550766e+03  2.69157822e+03  1.94016611e+03  1.48559946e+03  1.19641685e+03  1.00427882e+03  8.71933274e+02  7.77994991e+02  7.09679101e+02  6.59002612e+02  6.20802782e+02  5.91636069e+02  5.69128980e+02  5.51616824e+02  5.37896334e+02  5.27088474e+02  5.18537206e+02  5.11746964e+02  5.06340266e+02  5.02024487e+02  4.98573649e+02  4.95809926e+02  4.93593972e+02  4.91815504e+02  4.90386938e+02  4.89238867e+02  4.88315567e+02  4.87572845e+02  4.86975123e+02  4.86493989e+02  4.86106629e+02  4.85794686e+02  4.85543481e+02  4.85341123e+02  4.85178124e+02  4.85046808e+02  4.84941013e+02  4.84855780e+02  4.84787102e+02  4.84731772e+02  4.84687184e+02  4.84651258e+02  4.84622309e+02  4.84598981e+02  4.84580184e+02  4.84565037e+02  4.84552832e+02  4.84542996e+02  4.84535070e+02  4.84528683e+02  4.84523536e+02  4.84519389e+02  4.84516046e+02  4.84513353e+02  4.84511183e+02  4.84509434e+02  4.84508025e+02  4.84506889e+02  4.84505974e+02  4.84505236e+02  4.84504642e+02  4.84504163e+02  4.84503777e+02  4.84503466e+02  4.84503215e+02  4.84503013e+02  4.84502851e+02  4.84502719e+02  4.84502614e+02  4.84502529e+02  4.84502460e+02  4.84502405e+02  4.84502360e+02  4.84502324e+02  4.84502295e+02  4.84502272e+02  
29      2.00256814        1.83533434           0.367999323        5.30215007e+09  4.32070118e+09  2.83325975e+09  1.82599063e+09  1.15603852e+09  7.18501361e+08  4.37948903e+08  2.61595597e+08  1.53048769e+08  8.76812552e+07  4.91789783e+07  2.70556456e+07  1.46411069e+07  7.82752203e+06  4.15509652e+06  2.20325261e+06  1.17546415e+06  6.36442275e+05  3.53740309e+05  2.04108761e+05  1.23655982e+05  7.93617009e+04  5.43787494e+04  3.96401809e+04  3.05412966e+04  2.46783984e+04  2.07521982e+04  1.80348978e+04  1.61005678e+04  1.46912986e+04  1.36447164e+04  1.28552170e+04  1.22521212e+04  1.17865763e+04  1.14242642e+04  1.11403514e+04  1.09166828e+04  1.07396981e+04  1.05991524e+04  1.04872379e+04  1.03979009e+04  1.03264663e+04  1.02692541e+04  1.02233806e+04  1.01865631e+04  1.01569889e+04  1.01332212e+04  1.01141067e+04  1.00987305e+04  1.00863561e+04  1.00763953e+04  1.00683759e+04  1.00619178e+04  1.00567171e+04  1.00525277e+04  1.00491532e+04  1.00464346e+04  1.00442443e+04  1.00424797e+04  1.00410579e+04  1.00399124e+04  1.00389893e+04  1.00382455e+04  1.00376462e+04  1.00371632e+04  1.00367741e+04  1.00364605e+04  1.00362078e+04  1.00360042e+04  1.00358401e+04  1.00357078e+04  1.00356013e+04  1.00355154e+04  1.00354462e+04  1.00353905e+04  1.00353455e+04  1.00353093e+04  1.00352802e+04  1.00352566e+04  1.00352377e+04  1.00352224e+04  1.00352101e+04  1.00352002e+04  1.00351922e+04  1.00351858e+04  1.00351806e+04  1.00351764e+04  1.00351730e+04  1.00351703e+04  1.00351681e+04  1.00351664e+04  1.00351649e+04  1.00351638e+04  1.00351629e+04  1.00351621e+04  1.00351615e+04  1.00351611e+04  
30      2.40409918        2.20333366           0.441786153        1.10785482e+10  9.33431391e+09  6.55688273e+09  4.53950664e+09  3.09610412e+09  2.07910926e+09  1.37353416e+09  8.92119061e+08  5.69410939e+08  3.57053399e+08  2.19928561e+08  1.33254902e+08  7.95956846e+07  4.70276416e+07  2.75882105e+07  1.61412354e+07  9.46833257e+06  5.60290582e+06  3.37261101e+06  2.08237095e+06  1.33088810e+06  8.87798354e+05  6.24760884e+05  4.63415161e+05  3.60945483e+05  2.93590370e+05  2.47863432e+05  2.15923421e+05  1.93045880e+05  1.76308358e+05  1.63842868e+05  1.54420668e+05  1.47213228e+05  1.41644136e+05  1.37306844e+05  1.33906268e+05  1.31226239e+05  1.29104927e+05  1.27420001e+05  1.26078079e+05  1.25006720e+05  1.24149967e+05  1.23463735e+05  1.22913468e+05  1.22471808e+05  1.22117022e+05  1.21831884e+05  1.21602563e+05  1.21418087e+05  1.21269623e+05  1.21150114e+05  1.21053897e+05  1.20976412e+05  1.20914013e+05  1.20863748e+05  1.20823259e+05  1.20790640e+05  1.20764360e+05  1.20743188e+05  1.20726128e+05  1.20712384e+05  1.20701308e+05  1.20692384e+05  1.20685193e+05  1.20679398e+05  1.20674729e+05  1.20670966e+05  1.20667934e+05  1.20665491e+05  1.20663522e+05  1.20661936e+05  1.20660657e+05  1.20659627e+05  1.20658797e+05  1.20658128e+05  1.20657588e+05  1.20657154e+05  1.20656804e+05  1.20656522e+05  1.20656294e+05  1.20656111e+05  1.20655964e+05  1.20655845e+05  1.20655749e+05  1.20655672e+05  1.20655609e+05  1.20655559e+05  1.20655519e+05  1.20655486e+05  1.20655460e+05  1.20655439e+05  1.20655422e+05  1.20655408e+05  1.20655397e+05  1.20655388e+05  1.20655381e+05  1.20655375e+05  
31      2.88614044        2.64511981           0.530367836        1.76807298e+10  1.53194165e+10  1.13998193e+10  8.38077133e+09  6.08440222e+09  4.36005262e+09  3.08189072e+09  2.14761579e+09  1.47477704e+09  9.97735102e+08  6.64925850e+08  4.36984746e+08  2.83685610e+08  1.82394263e+08  1.16481813e+08  7.41366529e+07  4.72089396e+07  3.02121650e+07  1.95495902e+07  1.28695585e+07  8.67973360e+06  6.03926948e+06  4.38674867e+06  3.32847561e+06  2.63327285e+06  2.16439217e+06  1.83991417e+06  1.61007718e+06  1.44377912e+06  1.32121676e+06  1.22944979e+06  1.15981457e+06  1.10639639e+06  1.06503321e+06  1.03276725e+06  1.00743882e+06  9.87459087e+05  9.71633011e+05  9.59055840e+05  9.49034648e+05  9.41031117e+05  9.34629141e+05  9.29500296e+05  9.25386947e+05  9.22085004e+05  9.19432259e+05  9.17300087e+05  9.15585170e+05  9.14205535e+05  9.13095165e+05  9.12201326e+05  9.11481665e+05  9.10902100e+05  9.10435370e+05  9.10059387e+05  9.09756529e+05  9.09512535e+05  9.09315961e+05  9.09157589e+05  9.09029978e+05  9.08927166e+05  9.08844317e+05  9.08777561e+05  9.08723769e+05  9.08680423e+05  9.08645496e+05  9.08617349e+05  9.08594670e+05  9.08576393e+05  9.08561666e+05  9.08549798e+05  9.08540234e+05  9.08532528e+05  9.08526317e+05  9.08521313e+05  9.08517280e+05  9.08514030e+05  9.08511411e+05  9.08509301e+05  9.08507600e+05  9.08506230e+05  9.08505126e+05  9.08504236e+05  9.08503519e+05  9.08502941e+05  9.08502475e+05  9.08502100e+05  9.08501797e+05  9.08501554e+05  9.08501357e+05  9.08501199e+05  9.08501071e+05  9.08500969e+05  9.08500886e+05  9.08500819e+05  9.08500765e+05  9.08500722e+05  
32      3.46483486        3.17548765           0.636710861        2.25292608e+10  1.99807611e+10  1.56013535e+10  1.20594960e+10  9.22460402e+09  6.97970625e+09  5.22107477e+09  3.85933040e+09  2.81791163e+09  2.03189209e+09  1.44674012e+09  1.01801356e+09  7.08882055e+08  4.89474899e+08  3.35901606e+08  2.29682057e+08  1.56944107e+08  1.07524537e+08  7.41904678e+07  5.17892283e+07  3.67696944e+07  2.66995561e+07  2.00660575e+07  1.56279185e+07  1.26050054e+07  1.05059211e+07  9.01952392e+06  7.94775886e+06  7.16164294e+06  6.57620701e+06  6.13438404e+06  5.79707724e+06  5.53713546e+06  5.33514251e+06  5.17714233e+06  5.05284901e+06  4.95464316e+06  4.87675075e+06  4.81478693e+06  4.76537551e+06  4.72588651e+06  4.69428395e+06  4.66895595e+06  4.64863625e+06  4.63232058e+06  4.61920999e+06  4.60867041e+06  4.60019221e+06  4.59337082e+06  4.58788027e+06  4.58346010e+06  4.57990106e+06  4.57703474e+06  4.57472638e+06  4.57286678e+06  4.57136882e+06  4.57016200e+06  4.56918969e+06  4.56840634e+06  4.56777513e+06  4.56726659e+06  4.56685678e+06  4.56652658e+06  4.56626050e+06  4.56604609e+06  4.56587332e+06  4.56573409e+06  4.56562191e+06  4.56553150e+06  4.56545865e+06  4.56539995e+06  4.56535264e+06  4.56531452e+06  4.56528380e+06  4.56525905e+06  4.56523910e+06  4.56522302e+06  4.56521007e+06  4.56519963e+06  4.56519122e+06  4.56518444e+06  4.56517898e+06  4.56517458e+06  4.56517103e+06  4.56516817e+06  4.56516587e+06  4.56516401e+06  4.56516251e+06  4.56516131e+06  4.56516034e+06  4.56515955e+06  4.56515892e+06  4.56515841e+06  4.56515801e+06  4.56515768e+06  4.56515741e+06  4.56515719e+06  
33      4.15956216        3.81219851           0.764376519        2.38115443e+10  2.15294035e+10  1.74944583e+10  1.40977695e+10  1.12624683e+10  8.91645341e+09  6.99242631e+09  5.42955821e+09  4.17303733e+09  3.17389218e+09  2.38862576e+09  1.77989051e+09  1.31458635e+09  9.63886961e+08  7.02879191e+08  5.10747097e+08  3.70653872e+08  2.69308287e+08  1.96554108e+08  1.44588192e+08  1.07632352e+08  8.14288284e+07  6.33261480e+07  5.06949573e+07  4.17762933e+07  3.53938159e+07  3.07610360e+07  2.73531079e+07  2.48132624e+07  2.28976958e+07  2.14375421e+07  2.03139864e+07  1.94427913e+07  1.87625205e+07  1.82283625e+07  1.78068813e+07  1.74730718e+07  1.72077992e+07  1.69964586e+07  1.68277262e+07  1.66927450e+07  1.65846397e+07  1.64979453e+07  1.64283594e+07  1.63724631e+07  1.63275328e+07  1.62914040e+07  1.62623353e+07  1.62389432e+07  1.62201123e+07  1.62049508e+07  1.61927420e+07  1.61829088e+07  1.61749893e+07  1.61686091e+07  1.61634695e+07  1.61593287e+07  1.61559925e+07  1.61533046e+07  1.61511387e+07  1.61493937e+07  1.61479874e+07  1.61468544e+07  1.61459413e+07  1.61452056e+07  1.61446127e+07  1.61441350e+07  1.61437500e+07  1.61434398e+07  1.61431898e+07  1.61429883e+07  1.61428260e+07  1.61426952e+07  1.61425898e+07  1.61425048e+07  1.61424364e+07  1.61423812e+07  1.61423367e+07  1.61423009e+07  1.61422721e+07  1.61422488e+07  1.61422301e+07  1.61422149e+07  1.61422028e+07  1.61421930e+07  1.61421851e+07  1.61421787e+07  1.61421736e+07  1.61421694e+07  1.61421661e+07  1.61421634e+07  1.61421612e+07  1.61421595e+07  1.61421581e+07  1.61421570e+07  1.61421560e+07  1.61421553e+07  
34      4.99358789        4.57657503           0.91764017         2.15746002e+10  1.98179528e+10  1.66399725e+10  1.38767480e+10  1.14903389e+10  9.44388474e+09  7.70148810e+09  6.22948425e+09  4.99630362e+09  3.97258156e+09  3.13105756e+09  2.44744478e+09  1.89890682e+09  1.46422610e+09  1.12367034e+09  8.59523087e+08  6.56458286e+08  5.01542530e+08  3.84264315e+08  2.95988322e+08  2.29909218e+08  1.80678650e+08  1.45174132e+08  1.19421411e+08  1.00607976e+08  8.67444453e+07  7.64295179e+07  6.86838834e+07  6.28127506e+07  5.83232442e+07  5.48627229e+07  5.21758832e+07  5.00774893e+07  4.84294802e+07  4.71294305e+07  4.60998035e+07  4.52819362e+07  4.46304345e+07  4.41104043e+07  4.36945799e+07  4.33615192e+07  4.30945131e+07  4.28802201e+07  4.27081064e+07  4.25697816e+07  4.24585478e+07  4.23690737e+07  4.22970648e+07  4.22391055e+07  4.21924392e+07  4.21548610e+07  4.21245978e+07  4.21002210e+07  4.20805869e+07  4.20647682e+07  4.20520247e+07  4.20417573e+07  4.20334847e+07  4.20268195e+07  4.20214486e+07  4.20171213e+07  4.20136341e+07  4.20108243e+07  4.20085601e+07  4.20067355e+07  4.20052653e+07  4.20040805e+07  4.20031258e+07  4.20023565e+07  4.20017365e+07  4.20012370e+07  4.20008344e+07  4.20005100e+07  4.20002485e+07  4.20000379e+07  4.19998681e+07  4.19997313e+07  4.19996211e+07  4.19995322e+07  4.19994606e+07  4.19994030e+07  4.19993565e+07  4.19993190e+07  4.19992888e+07  4.19992645e+07  4.19992449e+07  4.19992291e+07  4.19992164e+07  4.19992061e+07  4.19991978e+07  4.19991912e+07  4.19991858e+07  4.19991815e+07  4.19991780e+07  4.19991752e+07  4.19991729e+07  4.19991711e+07  
35      5.9948425         5.4942152            1.10163442         1.72406417e+10  1.60415732e+10  1.38326917e+10  1.18623807e+10  1.01141305e+10  8.57154062e+09  7.21810489e+09  6.03796061e+09  5.01581530e+09  4.13707391e+09  3.38778025e+09  2.75529897e+09  2.22712232e+09  1.79090664e+09  1.43430152e+09  1.14541364e+09  9.13300176e+08  7.28150843e+08  5.81556017e+08  4.66183175e+08  3.75935877e+08  3.05742695e+08  2.53162706e+08  2.13675004e+08  1.83916786e+08  1.61382672e+08  1.44218641e+08  1.31070225e+08  1.20935610e+08  1.13077485e+08  1.06950689e+08  1.02148893e+08  9.83699836e+07  9.53836952e+07  9.30160473e+07  9.11332569e+07  8.96327801e+07  8.84343481e+07  8.74757114e+07  8.67078479e+07  8.60919609e+07  8.55976684e+07  8.52006026e+07  8.48814591e+07  8.46248186e+07  8.44183440e+07  8.42521965e+07  8.41184397e+07  8.40107536e+07  8.39240320e+07  8.38541880e+07  8.37979324e+07  8.37526144e+07  8.37161102e+07  8.36866977e+07  8.36630020e+07  8.36439094e+07  8.36285258e+07  8.36161307e+07  8.36061425e+07  8.35980950e+07  8.35916097e+07  8.35863840e+07  8.35821730e+07  8.35787797e+07  8.35760453e+07  8.35738418e+07  8.35720663e+07  8.35706354e+07  8.35694824e+07  8.35685533e+07  8.35678045e+07  8.35672012e+07  8.35667150e+07  8.35663232e+07  8.35660074e+07  8.35657530e+07  8.35655480e+07  8.35653827e+07  8.35652496e+07  8.35651423e+07  8.35650558e+07  8.35649862e+07  8.35649300e+07  8.35648848e+07  8.35648483e+07  8.35648189e+07  8.35647953e+07  8.35647762e+07  8.35647608e+07  8.35647484e+07  8.35647384e+07  8.35647304e+07  8.35647239e+07  8.35647187e+07  8.35647145e+07  8.35647111e+07  
36      7.19685673        6.59584962           1.322521           1.24487977e+10  1.17032047e+10  1.03104209e+10  9.04331544e+09  7.89518356e+09  6.85931707e+09  5.92881276e+09  5.09696741e+09  4.35723252e+09  3.70331563e+09  3.12914362e+09  2.62930885e+09  2.19822466e+09  1.83004431e+09  1.51843614e+09  1.25684329e+09  1.03887361e+09  8.58468391e+08  7.10192568e+08  5.89050091e+08  4.90695921e+08  4.11330299e+08  3.49895574e+08  3.02331291e+08  2.65484045e+08  2.36889762e+08  2.14638636e+08  1.97275293e+08  1.83679493e+08  1.72997059e+08  1.64575586e+08  1.57914691e+08  1.52632918e+08  1.48433074e+08  1.45086379e+08  1.42414069e+08  1.40277230e+08  1.38565915e+08  1.37193988e+08  1.36093126e+08  1.35208885e+08  1.34498390e+08  1.33927110e+08  1.33467593e+08  1.33097844e+08  1.32800225e+08  1.32560639e+08  1.32367700e+08  1.32212327e+08  1.32087175e+08  1.31986364e+08  1.31905155e+08  1.31839728e+08  1.31787022e+08  1.31744551e+08  1.31710334e+08  1.31682762e+08  1.31660545e+08  1.31642644e+08  1.31628219e+08  1.31616596e+08  1.31607229e+08  1.31599682e+08  1.31593600e+08  1.31588699e+08  1.31584749e+08  1.31581567e+08  1.31579002e+08  1.31576936e+08  1.31575270e+08  1.31573928e+08  1.31572847e+08  1.31571975e+08  1.31571273e+08  1.31570707e+08  1.31570251e+08  1.31569883e+08  1.31569587e+08  1.31569349e+08  1.31569156e+08  1.31569001e+08  1.31568876e+08  1.31568776e+08  1.31568695e+08  1.31568629e+08  1.31568577e+08  1.31568534e+08  1.31568500e+08  1.31568473e+08  1.31568450e+08  1.31568432e+08  1.31568418e+08  1.31568406e+08  1.31568397e+08  1.31568389e+08  1.31568383e+08  1.31568378e+08  
37      8.63988449        7.91837061           1.58769711         8.28803556e+09  7.85609207e+09  7.04069974e+09  6.28775584e+09  5.59456580e+09  4.95845505e+09  4.37664119e+09  3.84643257e+09  3.36520621e+09  2.93048426e+09  2.53992260e+09  2.19158172e+09  1.88339575e+09  1.61306297e+09  1.37783685e+09  1.17462920e+09  1.00025567e+09  8.51536285e+08  7.25508634e+08  6.19320617e+08  5.30400585e+08  4.56399488e+08  3.97502027e+08  3.50698340e+08  3.13565173e+08  2.84125295e+08  2.60778920e+08  2.42257428e+08  2.27546875e+08  2.15847890e+08  2.06530477e+08  1.99098013e+08  1.93162420e+08  1.88415008e+08  1.84613752e+08  1.81566550e+08  1.79122058e+08  1.77159270e+08  1.75582362e+08  1.74314841e+08  1.73295334e+08  1.72475211e+08  1.71815176e+08  1.71283875e+08  1.70856112e+08  1.70511630e+08  1.70234213e+08  1.70010739e+08  1.69830731e+08  1.69685707e+08  1.69568870e+08  1.69474739e+08  1.69398893e+08  1.69337787e+08  1.69288545e+08  1.69248870e+08  1.69216899e+08  1.69191137e+08  1.69170378e+08  1.69153650e+08  1.69140171e+08  1.69129309e+08  1.69120556e+08  1.69113502e+08  1.69107818e+08  1.69103238e+08  1.69099547e+08  1.69096573e+08  1.69094176e+08  1.69092244e+08  1.69090688e+08  1.69089434e+08  1.69088423e+08  1.69087609e+08  1.69086952e+08  1.69086423e+08  1.69085997e+08  1.69085654e+08  1.69085377e+08  1.69085154e+08  1.69084974e+08  1.69084829e+08  1.69084713e+08  1.69084619e+08  1.69084543e+08  1.69084482e+08  1.69084432e+08  1.69084393e+08  1.69084361e+08  1.69084335e+08  1.69084314e+08  1.69084298e+08  1.69084284e+08  1.69084273e+08  1.69084264e+08  1.69084257e+08  1.69084252e+08  
