This file contains the corresponding layer temperatures and pressures, and the altitude and the height of each layer.
layer   temp.[K]          press.[10^-6bar]        altitude[cm]         height.of.layer[cm]    conv.unstable?[1:yes,0:no]    conv.lapse-rate?[1:yes,0:no]    pl.eff.temp.[K]   
BOA     714.922           1e+07                   0                    not_avail.             0                             1                               269.698           
152     226.787           176.53                  9.16209e+07          451088                 0                             0                               
153     226.787           164.305                 9.2072e+07           451088                 0                             0                               
154     226.787           152.926                 9.25231e+07          451087                 0                             0                               
155     226.787           142.335                 9.29742e+07          451087                 0                             0                               
156     226.787           132.478                 9.34253e+07          451087                 0                             0                               
157     226.787           123.304                 9.38764e+07          451087                 0                             0                               
158     226.786           114.764                 9.43275e+07          451087                 0                             0                               
159     226.786           106.817                 9.47786e+07          451087                 0                             0                               
160     226.786           99.4193                 9.52296e+07          451087                 0                             0                               
161     226.786           92.5342                 9.56807e+07          451087                 0                             0                               
162     226.786           86.1259                 9.61318e+07          451087                 0                             0                               
163     226.786           80.1614                 9.65829e+07          451087                 0                             0                               
164     226.786           74.61                   9.7034e+07           451086                 0                             0                               
165     226.786           69.443                  9.74851e+07          451086                 0                             0                               
166     226.786           64.6339                 9.79362e+07          451086                 0                             0                               
167     226.786           60.1578                 9.83872e+07          451086                 0                             0                               
168     226.786           55.9917                 9.88383e+07          451086                 0                             0                               
169     226.786           52.1141                 9.92894e+07          451086                 0                             0                               
170     226.786           48.505                  9.97405e+07          451086                 0                             0                               
171     226.786           45.1459                 1.00192e+08          451086                 0                             0                               
172     226.786           42.0194                 1.00643e+08          451086                 0                             0                               
173     226.786           39.1094                 1.01094e+08          451086                 0                             0                               
174     226.786           36.401                  1.01545e+08          451086                 0                             0                               
175     226.786           33.8801                 1.01996e+08          451086                 0                             0                               
176     226.786           31.5338                 1.02447e+08          451086                 0                             0                               
177     226.786           29.35                   1.02898e+08          451086                 0                             0                               
178     226.786           27.3174                 1.03349e+08          451086                 0                             0                               
179     226.786           25.4256                 1.038e+08            451086                 0                             0                               
180     226.786           23.6648                 1.04251e+08          451086                 0                             0                               
181     226.786           22.0259                 1.04702e+08          451086                 0                             0                               
182     226.786           20.5006                 1.05154e+08          451086                 0                             0                               
183     226.786           19.0808                 1.05605e+08          451086                 0                             0                               
184     226.786           17.7594                 1.06056e+08          451086                 0                             0                               
185     226.786           16.5295                 1.06507e+08          451086                 0                             0                               
186     226.786           15.3848                 1.06958e+08          451086                 0                             0                               
187     226.786           14.3194                 1.07409e+08          451086                 0                             0                               
188     226.786           13.3277                 1.0786e+08           451086                 0                             0                               
189     226.786           12.4047                 1.08311e+08          451086                 0                             0                               
190     226.786           11.5457                 1.08762e+08          451086                 0                             0                               
191     226.786           10.7461                 1.09213e+08          451086                 0                             0                               
