This file contains the integrated total and net fluxes at each interface resp. layer. 
Fluxes given in [erg s^-1 cm^-2].
interface press.[10^-6bar] F_down F_up F_net F_dir delta_F_net F_net_conv F_add_heat F_intern
43 2.05352502645714703e+04 2.79158658009672945e+03 3.02791583647701540e+05 2.99999997067604796e+05 0.00000000000000000e+00 1.25734368339180946e-06 0.00000000000000000e+00 0.00000000000000000e+00
44 1.77827941003892338e+04 2.24957904658460029e+03 3.02249576112537819e+05 2.99999997065953212e+05 0.00000000000000000e+00 1.02742342278361320e-06 0.00000000000000000e+00 0.00000000000000000e+00
45 1.53992652605949224e+04 1.81279053651462345e+03 3.01812787601099990e+05 2.99999997064585390e+05 0.00000000000000000e+00 7.66303855925798416e-07 0.00000000000000000e+00 0.00000000000000000e+00
46 1.33352143216332406e+04 1.46082720568313630e+03 3.01460824269367906e+05 2.99999997063684743e+05 0.00000000000000000e+00 6.00644852966070175e-07 0.00000000000000000e+00 0.00000000000000000e+00
47 1.15478198468945793e+04 1.17718421373922820e+03 3.01177181276686140e+05 2.99999997062946903e+05 0.00000000000000000e+00 5.07978256791830063e-07 0.00000000000000000e+00 0.00000000000000000e+00
48 1.00000000000000036e+04 9.48621819982535612e+02 3.00948618882276816e+05 2.99999997062294278e+05 0.00000000000000000e+00 4.16825059801340103e-07 0.00000000000000000e+00 0.00000000000000000e+00
49 8.65964323360065646e+03 7.64432463014540986e+02 3.00764429524764011e+05 2.99999997061749455e+05 0.00000000000000000e+00 2.91387550532817841e-07 0.00000000000000000e+00 0.00000000000000000e+00
50 7.49894209332455921e+03 6.16005233754724145e+02 3.00616002295164973e+05 2.99999997061410220e+05 0.00000000000000000e+00 2.44413968175649643e-07 0.00000000000000000e+00 0.00000000000000000e+00
51 6.49381631576211385e+03 4.96398737263245437e+02 3.00496395798378158e+05 2.99999997061114933e+05 0.00000000000000000e+00 2.09256540983915329e-07 0.00000000000000000e+00 0.00000000000000000e+00
52 5.62341325190349016e+03 4.00010999196948660e+02 3.00400008060047287e+05 2.99999997060850321e+05 0.00000000000000000e+00 1.76660250872373581e-07 0.00000000000000000e+00 0.00000000000000000e+00
53 4.86967525165863026e+03 3.22342343424604735e+02 3.00322339404043392e+05 2.99999997060618771e+05 0.00000000000000000e+00 1.45053490996360779e-07 0.00000000000000000e+00 0.00000000000000000e+00
54 4.21696503428582037e+03 2.59749950712948078e+02 3.00259747011139349e+05 2.99999997060426394e+05 0.00000000000000000e+00 1.08440872281789780e-07 0.00000000000000000e+00 0.00000000000000000e+00
55 3.65174127254837504e+03 2.09312200224775779e+02 3.00209309260524344e+05 2.99999997060299560e+05 0.00000000000000000e+00 8.50996002554893494e-08 0.00000000000000000e+00 0.00000000000000000e+00
56 3.16227766016838223e+03 1.68666655328179047e+02 3.00168663715523318e+05 2.99999997060195135e+05 0.00000000000000000e+00 7.20610842108726501e-08 0.00000000000000000e+00 0.00000000000000000e+00
57 2.73841963426436314e+03 1.35912596948498134e+02 3.00135909657051379e+05 2.99999997060102876e+05 0.00000000000000000e+00 5.91971911489963531e-08 0.00000000000000000e+00 0.00000000000000000e+00
58 2.37137370566165646e+03 1.09518665944992804e+02 3.00109515725970617e+05 2.99999997060025635e+05 0.00000000000000000e+00 4.17348928749561310e-08 0.00000000000000000e+00 0.00000000000000000e+00
59 2.05352502645714685e+03 8.82484336962230316e+01 3.00088245493673719e+05 2.99999997059977497e+05 0.00000000000000000e+00 3.42843122780323029e-08 0.00000000000000000e+00 0.00000000000000000e+00
60 1.77827941003892329e+03 7.11089918186519725e+01 3.00071106051754963e+05 2.99999997059936286e+05 0.00000000000000000e+00 2.92202457785606384e-08 0.00000000000000000e+00 0.00000000000000000e+00
